passenger1Id,passenger2Id,numberOfFlightsTogether
9369,5116,4
11067,9389,4
11225,7983,4
5238,3542,4
7772,4737,4
1506,1572,4
8830,9615,4
9077,11571,6
3779,3317,6
5614,5653,5
7097,3235,4
182,8720,4
1020,2336,6
4223,2182,4
2429,2281,4
4391,5133,4
5808,3226,4
11417,11473,4
8024,6807,4
4972,446,4
4990,446,4
1479,2792,4
4292,4212,5
3861,4523,4
3861,5455,6
4967,1572,4
1651,5422,4
443,2544,4
5422,5450,6
5460,4593,4
3998,2596,5
1191,4732,7
1396,2400,4
3311,3399,5
8485,8429,4
4161,504,4
12934,11728,4
926,13683,4
4881,1669,4
4945,1240,4
10203,11817,4
7240,7213,4
5766,1250,5
1097,1053,4
6876,8068,5
8998,10322,5
718,5668,4
1864,1842,4
1884,1816,4
7014,11716,5
2713,12981,4
3990,1512,4
3439,3413,4
290,281,4
5012,2620,4
627,6989,4
7487,7485,4
12446,5982,4
6764,15126,4
15179,15114,4
11095,1828,4
10653,800,4
8132,1677,4
3169,2857,4
3418,6796,5
606,1635,4
5509,3735,4
5442,2906,4
2906,7868,5
1432,2326,5
4745,8513,4
2425,4294,4
2478,3520,4
1721,4738,4
999,581,4
8801,1904,4
8973,8934,4
8984,8960,4
8935,8970,4
8928,8979,4
8970,8920,4
8950,8920,4
7831,8983,4
859,1410,4
1082,794,4
1167,4109,6
4109,2988,4
13424,13472,4
5468,6043,4
993,1837,4
3251,10248,4
7773,13937,5
12002,11046,4
11535,707,4
2221,12069,4
10432,2378,4
9623,11324,4
9779,7463,4
12018,12005,5
10206,2437,4
12764,12789,4
10486,5266,4
8584,258,6
7373,8006,5
7373,9522,5
4165,3078,4
7747,5081,5
9386,8867,4
4632,3021,4
1972,12947,5
1143,8010,4
6541,8886,4
14733,14715,4
5789,2926,7
8209,7082,8
7820,1208,7
8269,1208,4
1300,6888,4
1955,8427,6
10465,391,6
8197,6896,4
11243,4978,5
6428,1920,4
4016,1323,5
993,10315,4
2803,1920,4
1144,1157,4
5914,1470,4
8594,7493,4
9691,2545,4
6066,10512,4
3648,2279,4
3648,3540,4
3698,3679,8
3698,923,4
1347,923,4
2068,2315,4
972,1313,4
946,3537,5
2315,2985,4
2223,3554,7
5423,10107,4
3153,9098,6
92,3356,5
4058,1917,6
8007,574,4
3632,13557,4
13560,12286,4
12553,1064,4
2685,1064,5
4070,9171,5
7590,12318,7
3490,3582,5
4993,603,4
1057,6032,4
3680,4037,6
5312,5393,5
5325,5394,4
9954,9465,5
1903,1984,6
1987,1941,4
3885,8590,4
11753,3894,4
719,716,5
750,755,8
764,774,5
1937,1904,4
759,762,6
734,747,5
724,774,5
751,752,8
763,752,8
10597,10529,4
9828,2718,6
1276,4235,6
1276,4802,5
5459,8195,4
8114,9441,4
11478,11987,4
11466,10613,6
8595,9770,5
5734,1164,4
7349,5850,5
10613,4235,4
8444,2097,4
9294,1352,7
1046,1617,6
391,1598,5
4512,4594,6
6170,6155,4
4497,3898,5
8777,7712,4
3292,6097,4
1250,4904,4
1109,5314,4
4293,10819,5
1490,5056,4
1041,237,5
7579,8424,5
237,4337,5
2174,2117,9
6344,10175,5
2532,8194,6
2117,2744,4
8363,10253,5
3367,3416,5
8194,7076,5
11610,11642,6
258,10535,4
918,1320,4
5606,4722,4
7373,2544,6
4846,3536,4
6956,1325,4
5027,11860,4
348,11798,4
348,9503,5
4565,3735,6
10896,10862,4
2214,10403,4
366,363,4
5143,649,4
3174,649,6
2106,374,5
1255,363,4
3919,752,5
1613,4627,6
11126,381,4
5775,5922,5
3695,3967,4
3694,3651,7
5702,5774,5
5766,5788,4
5792,5736,5
5798,5768,4
5744,5762,4
5741,5705,4
11200,11143,4
11115,11187,4
11164,11153,4
11199,11183,4
11150,11160,4
11127,11198,4
2160,2605,4
13839,3974,4
10808,12088,4
13204,11889,4
199,8698,4
11136,12335,5
76,1,4
5711,5731,4
5727,5773,6
11165,11173,4
11106,11103,4
11161,11174,4
11194,11193,4
11124,11180,4
839,804,5
3723,3706,4
3739,3776,4
4223,4224,6
4226,4260,4
4516,3858,4
4678,5048,5
5304,1700,4
1637,1699,5
457,1598,4
4270,4203,4
5220,3115,4
8363,8961,8
6456,9992,4
1422,1482,5
3087,2869,4
1837,2752,4
1248,2758,5
86,64,4
7877,12074,4
3666,12152,4
1752,572,4
5789,1677,8
3418,4249,10
4627,2939,6
2284,6815,4
4097,6575,4
10097,628,5
4973,13296,5
4685,13296,7
9089,9007,4
615,211,7
3356,5737,4
6908,3279,4
8353,5643,6
2354,2342,4
674,3472,5
2162,2988,4
2988,7180,5
1452,6585,4
6847,5769,5
9676,4170,4
11910,6080,4
3491,8007,6
4200,7859,6
12582,3257,4
4502,6104,5
7508,10496,4
12687,11483,4
8732,6915,5
6019,2565,5
4574,7342,4
9298,9223,4
10704,10702,4
2231,2841,5
1849,4451,7
7560,10776,4
10798,2945,4
8729,148,6
2024,9700,5
10453,10494,4
10451,10415,4
10476,10409,4
10418,10480,4
9404,9405,6
5123,6743,5
3929,3939,4
314,1228,5
1092,1236,5
4356,4342,4
4307,4335,5
10483,10445,4
10480,10494,5
10488,10408,4
1769,4473,4
1072,341,5
4761,5867,4
5138,8135,4
1078,5737,4
3418,7799,4
5876,10107,4
9057,4543,7
9271,10806,5
4069,4009,5
366,381,5
7590,2957,4
11067,11062,4
4429,4403,4
4429,4418,4
4465,4484,4
2486,2489,5
10040,10004,4
9791,9703,4
2440,2475,4
2404,2430,4
368,704,4
764,392,4
1001,716,7
705,315,4
1057,1053,6
709,374,4
378,1053,6
1025,395,4
1035,786,4
511,4717,4
10165,6575,4
3669,2426,4
49,2684,4
7197,7128,5
4159,3794,5
10837,12401,4
7547,1950,4
2041,8178,4
378,5186,4
897,889,4
1407,1492,5
13900,12497,4
5100,2492,4
5525,5759,5
2030,9050,5
3742,1733,5
10722,2588,5
12397,12380,4
4329,4852,7
9824,525,4
3992,6027,6
8810,42,4
8552,10067,4
1591,2069,4
9540,2069,4
9725,9709,4
11803,11878,5
56,2435,4
1538,3295,4
2134,2179,4
2141,2122,4
3883,683,4
15071,15049,4
4016,2511,5
4016,2959,5
2941,5438,5
5432,5481,4
5432,5467,4
4373,5481,8
407,4053,7
5495,5426,6
5456,5477,4
5486,5479,4
5412,5464,4
2959,915,7
5490,5466,4
4017,1464,5
5438,5443,4
8150,8179,4
8180,8116,4
7663,383,4
5289,3615,4
5212,4747,4
10037,7098,4
10037,8827,4
10023,7809,4
10023,6053,4
1138,5132,4
2479,4217,4
1041,3275,5
1041,8912,4
6987,8912,5
5016,10083,4
10058,7677,4
4823,863,4
4823,7076,4
2138,1378,4
1404,4337,4
5031,7098,5
4121,4217,4
6053,8266,4
10024,8684,7
9357,12358,5
852,885,4
7766,7771,4
4673,4645,7
8317,5072,5
14752,14779,4
14752,14795,4
14059,14071,5
2206,2249,5
10177,10871,4
2209,2234,4
2241,2264,4
4126,3124,4
1221,1747,4
11909,11963,4
13613,13603,4
12354,13251,4
5405,3194,4
6782,1638,4
3175,8988,4
5359,9640,5
606,681,6
490,2545,4
2510,684,5
1222,1284,4
1299,1240,4
8287,8257,4
9761,2581,4
9828,783,4
4453,8165,4
11256,11296,5
8944,1351,4
8944,6737,4
12890,12826,4
2594,5303,4
8290,5219,5
5876,5850,4
8372,8355,5
5232,1190,4
9664,9679,5
9620,9684,5
9620,9686,5
9601,9660,6
9602,4852,4
9677,9611,5
5982,5918,5
5976,5991,4
2901,852,4
3486,2910,6
2440,7627,5
10640,7379,4
1673,8545,6
2457,3643,4
10095,10018,4
486,6030,8
11469,11729,4
12123,12103,4
7811,8988,4
3759,8271,4
13160,4711,4
4584,4564,4
461,1652,5
3883,4548,5
998,11307,4
7509,5958,5
12190,2665,4
4399,4371,4
4371,4388,4
14051,14067,4
428,6962,4
11884,10684,5
11863,1044,4
8268,9486,4
4983,1244,6
3151,3410,4
8584,2201,7
10604,10639,4
8679,3117,6
2825,7859,4
7859,2702,4
1548,3991,6
4945,5401,4
4292,1598,4
3492,4641,4
1863,3029,4
993,5030,4
1966,4496,4
10001,6364,4
3122,295,4
244,740,5
716,3444,4
289,221,5
281,292,5
12430,1333,5
213,5438,4
6833,438,4
6064,5734,4
3120,6893,4
4373,5771,5
438,5966,5
2773,5954,4
6047,5761,4
2717,4969,6
1619,6869,4
1619,6836,4
2734,6897,4
5481,6832,5
3576,6836,4
4481,5734,5
6825,5734,4
6866,5440,4
6870,6848,5
5734,1884,4
6836,5720,4
5954,1884,4
4092,8714,4
10963,12563,4
13833,6848,5
2610,1789,4
578,11077,4
4972,9822,4
4609,4668,4
3953,3608,5
6246,1681,5
1386,3080,4
3080,2398,5
3186,3180,4
10095,5943,4
10095,7902,4
2062,1673,4
10097,9421,4
5943,1528,4
6317,7983,5
7902,6286,4
1617,1747,4
2441,9402,4
9650,763,4
47,9389,4
3940,3527,5
5201,10454,4
11588,481,4
7067,7042,4
7075,7096,4
10393,9910,4
4326,5760,4
2512,11846,4
910,4377,4
7560,1818,5
7209,6622,6
3779,3791,4
9217,9247,4
1498,1458,5
4933,2781,4
4628,321,4
4346,1586,5
4205,5053,4
4212,2848,4
4255,4295,5
1476,4430,4
3181,3133,4
6093,2284,4
8137,11472,4
4031,253,4
2942,1365,4
6326,5819,5
1338,1538,4
4190,8470,4
11336,11329,4
2441,6141,4
3865,1984,4
2656,8658,4
4016,3773,5
9932,4543,4
3380,210,4
3707,290,4
4880,4840,4
11948,11883,4
4945,7825,4
11276,10203,4
11883,10785,4
734,5109,4
6810,6447,4
5766,5949,4
4632,6447,6
4700,1244,4
4226,6256,4
7014,9480,6
6950,6938,5
6932,6938,6
13671,13620,4
3463,3475,4
9376,690,5
3159,3154,4
7477,7454,4
7436,7454,4
582,9420,4
1740,15158,4
15121,15180,4
7864,5538,5
8010,836,4
3968,3420,5
1954,1085,4
8132,625,4
8158,2868,4
4468,8209,5
5509,95,5
2857,3735,6
7645,1230,4
1635,4550,4
6731,7770,4
2906,7685,6
2868,2326,4
9811,9426,4
1238,350,4
8979,7718,5
1012,1036,4
3784,2620,4
6986,7433,4
4827,9266,4
7001,595,4
8503,8523,4
1879,1882,4
3117,3112,6
363,12497,4
13472,6459,4
793,871,4
4087,4361,4
2992,1837,4
2911,1813,4
5278,4740,4
5798,11046,4
5136,11561,4
11224,11600,4
218,1240,4
5991,6777,4
5198,3859,4
12537,10238,4
10597,10238,4
157,5332,4
8519,8562,7
9683,10497,4
1490,3117,4
1254,7919,4
12906,14077,4
14091,12947,4
14715,14712,4
7866,7820,9
6877,5923,4
7820,8216,4
5979,5743,4
7881,4917,6
4925,4915,5
9635,9674,4
4514,11917,6
1573,5002,4
1573,10179,6
9988,10975,4
993,10512,8
2803,5295,4
5046,10741,4
1144,4610,4
4927,10741,4
7483,10546,4
7483,7443,5
141,2467,4
2498,2467,7
2263,3536,6
2263,3554,4
3578,2437,4
3578,1321,4
2407,3536,4
912,988,5
1330,3639,4
3635,3679,5
3286,5447,4
8158,5423,10
3153,2747,5
3802,9101,4
4896,2550,4
5447,2068,4
6805,9466,5
7810,9834,5
8048,9476,4
9824,9500,4
3741,7860,4
7834,11867,4
13560,13265,5
1829,9171,5
8036,12594,4
2685,1651,4
456,9152,5
10270,6032,4
2155,7470,4
1831,3357,5
6783,3867,4
3357,592,5
1246,1531,5
2000,1936,4
1949,1925,4
1946,1986,4
10658,8045,5
10938,11057,4
11763,6946,4
797,716,6
797,774,5
5319,5313,4
1945,1956,4
778,758,6
761,772,6
766,774,5
734,733,5
734,752,5
731,791,5
704,712,5
781,737,5
4846,2518,5
9383,11987,4
4514,942,6
5459,9441,4
11466,11939,4
3524,2233,5
3492,3404,7
7849,1389,4
1808,1587,6
7597,1341,4
5594,4550,6
9766,8589,4
11648,11614,4
760,11636,4
1490,9758,4
237,5696,5
4632,2544,8
9291,4260,5
6177,5605,4
1381,2943,6
2241,3505,5
8642,6827,4
8171,8137,7
8214,8543,4
6113,2065,7
8679,4170,8
8197,6453,4
5977,6896,6
10841,10873,4
10206,10796,4
8644,9280,4
7645,11746,4
7205,2522,4
5960,5989,5
3120,64,5
2984,1636,4
338,5143,7
3174,2106,6
5321,1528,4
7495,7463,4
6927,7406,5
9581,7754,4
1858,2713,6
707,5067,4
6652,2910,5
3632,3690,4
3616,3699,4
3611,3655,4
5702,5711,4
5709,5798,4
11151,11103,4
8301,7376,4
13839,7836,4
7846,11834,6
6303,1746,4
1074,5959,4
9082,9005,4
5798,5762,4
5796,5746,4
11106,11143,4
11194,11180,5
11139,11174,4
837,895,4
895,832,4
3770,3723,4
3729,3712,4
845,849,4
5119,5154,4
5310,4208,4
5100,4209,7
5313,1453,4
4297,4245,6
2231,2786,4
12912,8376,4
640,362,4
5518,9960,4
9166,9418,4
1701,5243,4
2612,9810,4
8873,5375,5
1082,2752,4
2879,2869,4
12074,12017,4
13549,11483,4
13819,7877,4
778,11483,4
778,7877,4
5081,1342,5
2681,649,5
1544,4200,6
2755,7899,4
10363,10399,4
10397,10352,6
6418,3590,4
5277,8353,6
8246,8294,5
532,12563,4
1294,1214,4
243,224,4
324,395,7
9052,9076,4
9089,9077,4
9031,9009,5
2247,4142,4
534,2732,5
7195,7392,4
8994,4580,4
6843,4482,4
2322,2379,4
3806,7563,5
7543,2712,4
6531,6580,6
6205,4170,4
6800,11456,4
12072,10394,4
12230,2518,4
3257,10760,4
289,13680,4
3273,3289,6
3914,1598,5
10779,10799,5
2354,61,6
7560,9645,6
10744,10737,5
10720,10728,4
2012,8260,6
10791,10726,4
1791,5584,5
7756,8910,7
10414,10430,5
10454,10402,4
8964,157,4
10523,11060,4
11308,11562,4
10463,5838,4
4552,6678,4
3908,3941,4
3941,3914,4
3945,3921,4
369,1223,6
3978,1542,4
3929,3990,4
2655,1066,4
3901,3906,5
10486,10418,4
2530,877,5
8358,8577,5
4514,7652,4
8519,8548,4
1700,3547,4
1700,6106,4
8837,6931,4
6931,1223,4
8577,8557,4
8411,6707,5
4083,4090,4
10271,4641,5
4019,4034,5
4084,4071,5
4075,4007,4
7327,7094,4
7327,7761,5
7937,5882,4
2844,8196,4
11676,10653,4
397,380,4
4499,4429,4
2244,2243,6
2570,1298,5
2570,1576,4
2299,2278,5
9368,9326,5
9326,9332,5
9598,2656,6
3216,9351,4
2438,2430,4
12233,12206,4
376,1056,4
1043,1023,5
308,721,6
768,374,4
768,1029,5
1095,324,5
1051,355,4
334,1026,4
1029,305,4
1026,381,7
938,9992,4
7,49,4
12221,13295,4
5430,13819,5
6460,4576,4
8837,1112,4
10165,2868,4
12146,12311,4
3713,308,4
3713,3707,4
806,874,7
3107,4335,4
4335,6041,4
10975,6041,4
5873,6507,4
8251,5332,4
3119,4989,4
9072,6396,4
4329,5120,5
12326,10871,4
12173,8320,4
3292,9562,5
3292,8980,4
8810,9994,5
8810,2112,5
5007,6067,5
2994,3897,4
13284,13561,5
183,2964,4
183,4957,4
8446,2639,5
9994,1591,6
2106,13218,4
13249,10067,6
6293,10205,4
12323,13571,6
11876,11817,6
183,12323,7
2435,169,4
3752,3644,6
4319,1971,5
1538,3670,5
2126,2190,4
3164,3105,4
2145,2189,4
3177,3161,5
2181,2173,4
2135,2188,4
662,2130,5
5053,5009,5
1819,5055,4
928,4395,7
5423,4316,5
5423,2867,6
5459,5467,5
2789,5479,5
2789,930,6
5490,4080,4
4017,4364,6
5439,5421,6
5439,5451,4
4009,5438,5
5438,1666,5
8174,8110,4
7676,4492,4
5606,5644,5
3802,2559,4
5289,5243,4
10037,11201,4
371,888,4
2479,6053,4
1041,6987,4
7579,4336,4
5016,6522,4
6522,2532,4
6548,241,4
400,863,4
400,2489,4
10016,4010,6
4364,4580,4
1670,6024,4
4217,6024,4
12301,3575,4
4247,6027,4
3575,3451,4
6409,3465,4
4439,4580,4
1454,1434,4
816,877,4
14266,14209,4
5652,622,5
3466,5963,5
4984,1583,5
7499,1583,4
2810,5963,4
4816,8252,5
10784,3451,5
14786,14716,4
14757,14759,4
14741,14759,4
4566,2810,4
2964,5246,4
1378,5287,5
1772,1753,5
2262,2206,6
8036,8120,4
2261,2288,4
2234,2250,4
2210,2270,4
2207,2251,4
2253,2216,4
6553,6507,4
1169,3295,4
711,3295,4
1055,9264,5
8846,7308,4
8565,3798,4
8818,10731,5
6633,13619,4
13657,7321,4
12170,12119,5
13365,4037,4
11003,1624,4
6415,1977,4
3169,255,5
3169,3180,7
275,2545,4
606,266,5
490,415,4
684,2545,4
2601,2669,4
4453,11272,5
4591,9750,4
4496,2097,5
5702,6974,4
2511,3545,4
9757,10548,6
12617,8355,4
6327,13365,4
10046,3483,4
6051,6076,4
13702,13736,4
9690,9672,5
9613,9620,4
9692,9605,4
1982,5572,4
9620,9656,4
9611,9602,5
9684,9630,4
682,665,4
5972,5946,4
3413,3796,4
2476,3868,4
4735,7654,4
1351,4377,5
3672,2411,4
10024,9359,6
6471,8684,5
3924,870,4
11767,4397,4
9114,3298,4
3316,5278,4
320,8271,4
13160,8271,4
4559,4544,5
2147,2159,4
2156,2196,4
11171,5747,6
10478,12355,4
1844,951,5
913,1322,4
4339,4371,4
7451,613,4
11332,11388,4
11332,11359,4
33,3486,6
3573,11327,4
13861,13856,4
14092,14014,4
2937,5092,4
8803,10177,4
2234,10832,4
5069,1820,4
3508,9252,4
10899,9386,5
4791,12486,4
2280,6043,5
6099,6041,4
5434,4346,6
5434,1819,4
5356,6032,4
6050,147,4
3940,2544,5
2645,3971,5
5116,2620,4
3971,2669,5
9104,9107,4
609,218,4
609,3195,4
3490,3491,5
3405,3444,5
289,263,6
6454,6422,4
3971,4814,5
8036,12297,4
184,4316,4
6880,6872,5
5964,6809,4
4674,6063,7
6878,5491,4
6844,6869,5
6844,2294,4
6071,4990,6
4969,1865,8
4969,5720,5
4412,6809,4
5500,477,4
1865,6096,6
5761,6896,4
5954,6832,4
6896,5491,4
6889,6469,4
6832,1884,4
2763,2787,4
14203,14226,4
5854,2516,4
7846,848,5
1186,6573,4
4632,4633,4
4680,4650,4
4645,4628,4
12868,12005,4
8785,8706,5
3192,3104,5
212,274,5
680,210,4
2062,10022,4
6317,335,4
11067,5116,4
9359,4816,5
9725,7271,5
11225,4675,6
1982,517,5
4945,2560,5
4572,7222,4
1021,9615,4
5374,10130,4
6622,7654,4
8446,8180,4
8754,9875,4
3640,2415,7
517,3307,5
1196,83,5
4331,2754,6
2754,1376,4
9682,8983,4
6668,9014,5
10188,10187,5
10526,1747,4
1982,3250,4
3250,2137,4
6723,6749,4
12579,12578,4
430,1625,4
461,1656,5
4682,1884,5
1808,446,5
1828,4607,5
4264,4285,5
391,3991,4
1662,4542,4
3861,5460,5
2403,5025,4
4255,3937,4
3404,4646,4
4745,11472,4
957,1034,4
8047,4190,4
637,10591,4
10632,13683,4
1099,5661,4
3883,5332,4
4813,4809,4
10310,3361,5
11276,1240,4
10767,10234,6
4451,7837,6
8406,7825,4
2437,10785,4
3361,1240,4
816,2573,4
6418,5668,4
4627,5911,5
1569,8068,5
2378,662,4
2155,4513,4
7014,8196,4
13648,13647,4
4177,5175,6
4916,6938,4
7430,6938,5
7430,4221,4
5711,5958,5
5711,7720,4
15130,15188,4
15167,15122,4
15112,8961,4
7636,5742,4
8189,9661,5
8013,9987,4
9920,1733,4
6148,6141,4
8132,901,4
901,6707,4
7662,4421,4
606,7618,4
7601,1677,4
2868,3330,4
10238,1845,4
9811,8285,4
6526,8285,4
7724,7735,4
8952,8980,4
10651,10698,4
690,9539,5
10206,10203,5
7879,1338,4
7575,7581,4
4142,8105,4
5235,3315,5
4398,3730,4
7726,1173,4
8935,8986,4
8957,8920,4
8969,8963,4
6567,2127,4
7780,4828,4
940,2769,4
4409,3246,4
7759,7814,4
2221,11324,4
11727,707,4
11046,11224,4
4179,805,4
4249,5668,4
5016,3877,4
7682,2976,4
9062,4903,4
4034,8969,4
6978,3534,4
680,3101,4
1254,3589,4
13247,9426,4
975,7820,4
975,8234,4
7820,7318,5
1208,7868,6
1208,7770,4
8216,7770,4
4514,9063,6
5775,23,4
6136,9324,6
1031,9441,4
1189,9441,4
11687,11243,5
11450,11690,4
10862,953,5
1030,11649,4
11807,4059,4
10720,6066,4
10482,5592,4
11807,3665,7
8574,10203,6
2924,130,4
2963,2928,4
2407,912,4
2407,3547,4
2427,126,5
3571,3540,5
1330,1384,4
3675,2910,4
3540,2255,4
4283,10107,4
3356,2482,5
3356,8775,5
2745,1917,5
1917,5668,4
4810,13462,4
12284,7902,4
1753,1033,4
9409,1160,4
9829,9889,4
1937,1990,4
1607,2323,6
7014,5564,4
771,758,5
750,729,5
764,734,5
766,724,6
704,799,5
719,752,5
793,766,5
709,739,6
709,731,5
760,773,5
755,746,8
716,786,5
737,740,5
6168,6194,4
556,7349,6
556,1464,6
3677,4707,5
8114,5055,4
8475,10975,4
7581,3534,4
3876,1563,4
1845,3913,5
2887,1662,4
1848,1827,5
3561,4418,4
5647,6121,4
5647,5630,4
4854,7597,5
4019,5777,4
5587,8784,4
760,3020,4
5153,5855,4
2174,2744,4
4337,4364,7
3907,3297,6
8091,1723,5
3237,3443,7
6535,9435,5
8579,1431,4
1423,1451,7
7600,1325,4
6289,8658,4
10822,10809,4
10843,10818,4
10833,10806,6
1310,1322,6
1354,1377,4
2993,5771,7
5993,5771,6
1636,5947,4
477,1208,5
696,733,5
1077,3493,5
2665,4827,6
2106,2998,4
6937,6956,4
1012,2645,8
6975,6911,4
4586,7646,5
9568,4541,4
5411,8093,5
3609,3653,5
1337,1335,4
3755,3443,5
3614,3644,4
3312,4303,5
5779,5796,4
5764,5708,4
5766,5746,4
11158,11132,4
11128,11196,4
11128,11189,4
11109,11148,4
11164,11151,4
11164,11174,4
11164,11169,4
11135,11120,4
11183,11139,4
10808,13682,4
9410,7526,5
2082,13848,5
12040,1491,4
12064,9978,4
13112,10548,5
12335,2693,4
5774,5788,4
5711,5777,6
11165,11121,4
11122,11161,4
862,812,4
894,899,5
3729,3719,4
5178,5171,4
4283,4282,4
4678,5319,4
4217,5092,5
3762,937,4
4897,5944,5
3524,9367,4
9789,8326,4
5092,5370,5
3109,2817,4
9950,9988,6
9924,4541,5
9968,2719,7
2642,3012,4
590,10963,4
8515,211,4
8735,8961,6
11662,11680,4
11450,40,4
2722,3015,4
2867,2776,4
1197,1111,4
1556,3624,4
2379,11496,4
11213,11099,4
13232,1779,6
1654,4266,4
8981,1794,4
6769,6694,4
10396,10394,5
8411,6447,9
2000,6165,4
141,10310,4
10110,9540,4
13249,5101,7
10313,6084,4
5700,5680,4
1343,701,4
249,6940,4
2458,763,4
760,1042,5
6293,4036,5
8921,8972,5
7699,4580,4
9238,9704,4
5295,3910,4
3546,9696,5
573,514,4
7141,3806,5
7543,2035,4
2162,4344,4
7575,2905,4
3293,3242,5
2905,2143,4
10162,10117,5
375,3513,4
11529,3239,4
13651,12003,5
4164,4195,5
1772,3257,4
7842,7853,4
10718,10720,4
10771,10786,4
10771,10780,5
10719,10786,4
1822,10796,5
8729,9699,5
3028,61,6
6560,8260,9
8260,10710,4
8260,2345,7
9765,5037,4
7026,4253,4
4990,4927,4
2354,174,6
10453,10454,5
10429,10462,4
1561,490,4
478,4895,4
11206,318,4
6402,5163,4
2667,2681,5
3902,3929,4
3902,3967,4
1223,1269,6
4012,4316,7
4398,4020,5
4350,4386,4
7545,885,4
843,872,4
2446,5586,5
8246,2728,6
4060,4007,5
4011,4035,4
4050,4077,4
348,335,4
387,312,5
10592,10596,4
4110,7229,5
8358,8116,4
14650,14636,4
14681,14669,4
1200,13950,4
14738,14772,4
12299,13565,5
11089,8590,4
2441,2500,4
4351,10048,4
9392,9394,4
9386,9394,4
9562,9935,5
2436,2438,4
2486,2414,4
376,1045,5
376,1031,4
366,1035,4
368,746,8
768,1044,4
1002,313,5
760,355,4
1029,1053,6
1025,1056,5
2927,2868,5
2426,61,4
4687,2868,5
6460,12968,5
6939,7502,4
12476,12477,5
5148,5145,4
8990,3777,5
9234,8882,5
375,2550,4
5905,2692,4
5873,4338,5
1083,3742,4
11898,11803,6
7571,4793,5
11211,6067,5
1419,7721,5
13221,5111,6
6733,11572,6
9795,9763,4
1113,798,4
2021,1971,4
1976,5156,4
2155,2111,4
2148,2119,4
2114,2173,4
13219,13295,4
5082,4641,4
5478,5466,4
2941,5426,6
4309,1337,5
4309,5496,4
5494,5414,4
5435,1666,6
4353,4364,7
4353,4044,6
5431,5416,4
5448,5404,6
5471,5429,6
5468,5466,4
4399,1464,5
5456,5440,6
5456,5483,4
5412,5429,6
4013,4364,6
5466,5484,4
5420,5404,6
4059,1666,5
1246,455,5
10037,2514,4
371,4337,4
557,10017,4
10023,4121,5
1138,2138,4
7809,3851,4
7579,6548,4
5530,10058,4
10058,9659,4
4337,4121,4
4121,863,4
1283,863,4
8594,860,4
860,2545,4
4269,6053,4
1555,8466,4
1822,3180,4
821,896,4
896,866,4
10776,9465,4
14253,14261,4
4827,7331,5
7713,8373,4
12163,6261,4
14070,6027,4
6261,11282,4
9940,2123,4
2219,2217,4
2207,2281,5
2260,2288,8
8846,7700,4
7538,8566,6
5073,3071,4
6415,8258,4
7710,1977,7
9856,8258,7
2778,6336,5
9649,6630,4
11926,11964,4
10681,5867,4
6630,8631,4
137,9247,7
2208,8084,4
293,6322,4
9684,9665,6
10344,5911,4
6570,10109,4
4314,3226,7
2522,610,5
1693,3169,4
2600,2510,5
2531,610,4
2568,3104,4
215,684,7
8256,8277,4
2621,2605,4
2701,8165,4
783,7179,4
11706,11799,4
1351,5530,4
6805,3545,4
761,9596,4
8290,3545,5
12841,7220,4
1262,1296,4
3599,3545,5
8372,4450,4
4464,8185,4
2742,1405,4
9859,6263,4
8014,9822,5
9624,9665,5
2529,4449,4
388,300,5
1089,4553,4
4329,5652,4
622,9640,4
5910,5909,4
5901,5990,5
5938,5962,4
3122,746,4
690,772,4
3413,3741,4
780,1336,4
4032,979,5
6074,721,4
5950,5978,4
368,2515,5
9718,9988,4
3637,2440,4
2026,3677,4
2178,2186,6
10550,8735,4
3924,9500,4
9049,4404,4
8981,11315,4
11014,3462,5
10627,320,4
5920,11070,4
13276,10631,5
2017,2329,4
4546,4595,5
3881,3807,4
2178,2183,6
2152,2175,6
11798,8961,4
6591,5747,5
9862,8871,4
928,2968,4
4332,4353,4
1444,4090,4
4309,4371,4
1367,915,4
1791,6652,4
11324,2910,4
2100,167,6
10112,5092,4
7153,8803,4
2234,3611,5
1173,9815,5
6093,6054,5
3421,1244,4
3421,2175,5
246,716,4
1254,9376,6
2468,11011,4
12587,11834,4
262,8006,5
4292,1643,4
2701,5941,4
4778,10943,4
8406,3361,7
10985,3029,5
1012,5982,4
3453,1612,4
5927,3015,4
5741,5976,4
1034,5773,4
2178,3444,4
247,286,5
10795,7002,4
767,8030,4
184,5977,6
6880,6469,4
6075,2294,6
6878,1817,4
5993,5440,4
6898,2759,5
6016,4412,6
6047,6893,4
6817,1817,4
6844,6848,5
6071,2759,6
5798,6874,4
6855,6854,6
6855,1817,4
6814,4990,6
5500,4481,4
5500,5954,4
4990,3544,7
6809,6069,4
5977,6884,4
5977,6848,4
4481,6885,4
6866,6096,4
6870,6017,4
5734,6889,4
5440,6885,4
6832,5706,5
5769,5491,4
10267,9977,4
1475,1321,4
6447,10253,4
1631,4444,6
12210,10963,5
3249,3360,4
4640,4615,4
6960,13871,4
10516,2851,5
6114,4675,5
7510,11067,5
7910,47,5
8368,5748,5
2458,5116,5
47,7271,6
75,5044,4
11973,12412,4
4945,3963,5
3875,11183,5
9281,6622,4
9281,264,4
6251,2662,6
860,14008,5
2156,3166,4
384,252,4
4820,8983,4
9626,8884,4
6622,8983,6
6790,6729,4
174,1434,4
1715,4391,4
8793,3064,4
1943,4076,4
3523,2260,5
